name,governmentId,email,debtAmount,debtDueDate,debtId
João Rocha,56824391719,eazevedo@example.org,735595.20,2015-10-02,3905
Laís Carvalho,69058214389,brenobarros@example.net,41450.77,1987-11-21,7497
Luana Castro,92076841520,da-cunhapietra@example.com,452630.51,1993-08-01,5244
Letícia da Luz,30219468796,npeixoto@example.com,197295.13,1979-09-23,5731
Lucca Vieira,78429361537,pietra50@example.com,553574.46,2011-11-24,2180
Felipe Santos,25194037805,beatrizmendes@example.com,756081.17,2019-09-13,2994
Ana Laura Dias,53249168700,pedromendes@example.com,965873.59,2019-06-19,7730
Ana da Conceição,75193264034,olivia24@example.net,688658.95,2002-10-15,370
Caio Silva,94386721096,bruna98@example.org,84551.48,2020-05-05,2138
Dr. Caio Ramos,07256498365,davi-lucascardoso@example.com,31398.61,2008-05-20,1737
Dr. Luiz Felipe Campos,31904765866,nicolas68@example.org,532561.76,1991-03-27,1997
Vitor Dias,72481635035,maria-luizasales@example.com,528190.60,1995-03-31,3908
Milena Correia,73458291628,fda-mata@example.org,701638.60,1992-04-09,9262
Sarah Melo,16043782553,valentinafernandes@example.com,77809.10,1981-09-28,4270
Alana Duarte,36824071544,giovannaribeiro@example.net,283501.31,1976-05-03,6672
Luna Silveira,03865429106,alexandrefreitas@example.org,61434.61,1998-01-23,5184
Dr. Vitor Gabriel da Rocha,27496851094,joao-lucasramos@example.org,650408.14,1971-06-26,7875
Carolina Ribeiro,02314856708,ana-vitoria38@example.com,620356.18,1972-07-11,8714
Lucas Gabriel Sales,93057146848,isabelly82@example.net,114487.85,1975-05-31,2037
Ana Carolina da Rosa,53490768256,julia55@example.com,808099.67,1988-10-04,4218
Eduarda Alves,01538429705,mbarbosa@example.net,537877.15,2017-08-14,2544
Manuela Martins,04823751914,cauecardoso@example.com,206875.60,1988-12-05,2602
Gustavo Henrique Jesus,58192347079,amanda93@example.com,133253.17,1994-06-22,1032
Srta. Maria Clara Souza,35647280153,lramos@example.org,712302.91,1991-02-26,7495
Ana Luiza Ramos,15042976876,araujodavi-luiz@example.org,682352.04,2018-08-05,4591
Lorena Rezende,38490516766,maysa93@example.com,709925.21,2020-09-01,6765
Helena Pereira,49516083242,da-rosapedro-lucas@example.net,409004.79,2003-07-22,4869
Isabella Fogaça,62894571364,davi-luccapinto@example.com,603857.08,2006-03-29,4939
Daniela Viana,03719865401,alvessofia@example.net,113746.37,1988-11-02,473
Sr. Otávio da Rosa,08512439750,souzastephany@example.org,744733.22,1999-12-19,5037
Nicole Alves,21789364582,pereiramaria-eduarda@example.net,975518.44,1973-05-24,9743
Pedro Miguel Rocha,59483607175,nunesisaac@example.org,800075.09,2018-02-09,2278
Guilherme Vieira,84127095601,da-cruzfrancisco@example.net,372013.75,2015-11-14,9120
Ian Farias,65703184975,tmartins@example.net,702658.54,2017-11-01,3304
Julia da Costa,97513602859,gomesgustavo@example.net,534628.25,1994-05-11,8429
Emanuelly Ferreira,83904261703,milena90@example.net,196069.82,2010-01-03,7456
Ana Luiza Vieira,02784536947,castropedro-miguel@example.net,426194.07,2015-11-23,1334
Bernardo da Conceição,84231905606,cmelo@example.com,881684.69,2006-02-12,1366
Thomas da Conceição,71652934006,mirella48@example.org,556549.36,2019-02-07,2484
Srta. Melissa Castro,94213857050,aramos@example.com,844600.09,2014-12-26,5093
Dr. Ian Castro,31627489096,jesusmarcela@example.com,146593.46,2014-01-14,6855
Henrique Silveira,25413790643,diasana-livia@example.org,905307.04,2021-09-11,8075
Davi Lucca Gonçalves,81360524762,marcelasilveira@example.net,271086.53,2010-03-23,9746
Rafael Pereira,81796305448,lorenzo46@example.org,463955.88,1999-12-26,8307
Dra. Manuela Martins,65428937173,da-cruznicolas@example.org,881051.45,2003-09-17,4817
Sabrina Nogueira,21053678444,juanribeiro@example.org,522047.58,1993-07-10,8779
Lorenzo da Rosa,94217083505,joao-gabrielcardoso@example.net,828536.57,1998-03-25,2741
Vitor da Paz,60379241552,nunesamanda@example.net,886180.04,2019-08-21,9348
Sofia Lima,89763024510,da-pazmariana@example.com,615631.66,2011-08-27,7820
João Pedro da Mata,52870391668,da-rochaana-sophia@example.org,166199.89,2013-12-05,7221
Antônio Nascimento,85612340915,ymoreira@example.com,490650.70,1976-01-07,3529
Pedro Fernandes,04785312904,dcarvalho@example.net,331821.86,1971-07-01,3421
Dr. Samuel Santos,71284359646,dda-paz@example.org,640961.59,1995-09-16,2694
Dr. Joaquim Santos,80732695112,goncalvesbruna@example.net,462250.58,2012-02-05,6630
Srta. Olivia da Luz,61397805439,isis10@example.com,574486.46,1971-07-27,2111
Brenda Fernandes,21639450815,martinspietro@example.net,244016.38,1974-04-03,218
João Vitor Barbosa,58963240142,souzaemilly@example.net,304580.43,1982-06-21,7884
Felipe Cunha,64251730925,diegonascimento@example.com,260119.35,1987-02-22,9809
Elisa Dias,95741820379,sabrina27@example.org,392719.06,2008-04-23,6925
Ana Julia da Rosa,48690712313,diasana-clara@example.net,360746.02,1980-10-17,8547
Vitor Silveira,14682750976,asantos@example.com,889289.97,2000-06-06,1451
Valentina Alves,41629530824,eloah13@example.org,782642.72,1995-05-23,6213
Thales Nunes,70163849501,pereiraanthony@example.com,534390.44,1995-04-16,3744
Júlia da Cruz,78693524038,ucarvalho@example.org,731471.13,2021-10-14,3547
João Miguel Moreira,76549132819,xcardoso@example.net,310248.69,2005-04-20,7043
Valentina Lima,45327901661,lucca91@example.net,30693.92,1987-06-23,6913
Luiz Miguel Peixoto,64219578382,marcelada-mota@example.org,296391.34,1998-03-12,2979
João Vitor Barros,19760328577,ana-vitoria89@example.com,98149.15,2008-05-14,9651
Lorena Gomes,13670849548,rcarvalho@example.com,93383.12,1999-10-06,635
Alexia Aragão,61284037517,bryan80@example.com,937857.91,2019-03-31,5511
Emilly Ramos,62947350847,laraalves@example.com,360748.38,2017-01-16,1802
Sr. Murilo Vieira,41950327680,limagabrielly@example.org,89094.04,2002-07-24,9359
Noah Araújo,10947536299,gda-cruz@example.net,174939.35,1995-06-27,5888
Pedro Nunes,39158402624,tcorreia@example.com,777885.86,2005-03-26,4802
Leonardo Costela,46827530965,amanda73@example.org,126217.82,2003-01-17,6475
Ana Sophia Nogueira,34982517088,santoscaua@example.com,450367.62,2007-03-03,6822
Emanuelly Ferreira,69013852424,castroryan@example.org,208390.51,1988-01-31,4096
Maria Eduarda Santos,58104397648,maite08@example.com,779961.52,2019-01-18,9776
Sr. Levi Duarte,70531684253,joaopereira@example.org,502438.38,2020-12-14,7565
Sra. Eduarda da Cunha,82635407126,clima@example.org,861306.26,1983-02-10,6163
Calebe Pinto,59734268074,imendes@example.net,992361.57,1992-07-25,9490
Sr. Leandro da Mata,78549102601,livia00@example.org,716865.44,2020-07-26,9940
Clarice Duarte,13206594898,cardososophia@example.com,804337.80,2022-02-26,3454
Marina Ribeiro,59306278195,uoliveira@example.org,392960.90,2001-01-09,640
Maria Eduarda Azevedo,94361508224,tcarvalho@example.org,987300.79,2021-12-23,3461
Carolina Cavalcanti,63041598205,maria-cecilia10@example.org,180643.74,1981-09-01,9685
Juan Vieira,34572809160,emanuella72@example.com,170754.90,1988-05-24,6101
Dr. Davi Lucca Silva,71984520350,liviasantos@example.net,15254.26,1982-11-06,6356
Igor da Costa,34528106906,erocha@example.org,860128.32,2013-06-11,5784
Bruna Duarte,45276319855,kfernandes@example.org,285046.81,2018-10-29,6210
Stella Silveira,63581072912,vicente13@example.com,978350.56,1988-05-25,8539
Isadora Fogaça,34851706235,costelanatalia@example.com,494737.91,2011-10-16,1516
Diogo Fogaça,98543721032,gpires@example.com,704669.55,1980-08-24,7368
Maria Eduarda Silva,61573984264,isabel67@example.com,863337.60,1988-04-15,5235
Henrique Melo,03986542710,ana-sophiabarbosa@example.com,517832.33,1985-09-15,4972
Luiz Gustavo Martins,63579420810,caueda-cunha@example.net,833587.68,1978-10-26,555
Elisa Farias,27104985611,maria-cecilia70@example.com,469557.83,1992-05-13,4279
Thomas Alves,24817630922,wmendes@example.net,807230.81,1970-10-21,1698
João Vitor Oliveira,19456038793,pintoemanuel@example.com,640383.81,1989-04-08,7233
Vicente Lopes,25817904667,da-costajoao-gabriel@example.net,853614.12,1993-06-19,8741
Miguel Duarte,75901426894,brunooliveira@example.org,331448.64,1979-09-25,9108
Theo Moraes,71945862076,oaragao@example.com,780703.34,2010-06-09,7622
Clarice Almeida,69031284505,joao-miguelsilva@example.net,119561.24,1995-03-25,6844
Murilo Aragão,01276895402,isabellyda-paz@example.org,385342.20,1998-05-22,3088
Maria Luiza Viana,29403687169,samuel45@example.com,810956.26,1998-07-23,4152
Davi Lucas Monteiro,26153087930,milenafernandes@example.org,665031.33,1981-04-12,7245
Benício Silveira,72490831631,luiz-henrique71@example.net,658263.50,2022-04-13,3988
Olivia Campos,23408619506,enzo-gabriel63@example.net,801151.22,2013-02-05,6966
Fernanda Dias,31270968440,lopeslivia@example.org,822300.42,1990-08-12,7703
Ana Luiza Ribeiro,43905786184,davi-luccaoliveira@example.com,609239.91,2001-06-23,2884
Melissa Santos,06491853233,sophieribeiro@example.com,277122.30,1971-02-03,2957
Gabrielly da Luz,61543270808,sophiejesus@example.net,602483.29,2011-08-21,5369
Vitor Gabriel Gonçalves,87931506448,lorena13@example.com,909821.22,2014-12-19,6107
Srta. Luana Martins,37461098500,pereiramarcelo@example.org,762840.07,2013-07-15,4181
Thiago Cunha,46013795800,viniciusda-paz@example.net,286326.08,1980-01-29,9493
Antônio Barbosa,60738951277,kda-mota@example.com,850600.58,2018-01-04,1328
João Gabriel da Luz,78961045393,fogacacamila@example.com,677749.58,1977-05-17,249
Breno Barros,36497052143,ufernandes@example.com,90760.34,2021-08-05,4695
Luna Dias,93260581740,rodrigocampos@example.org,275230.59,2023-05-18,6786
Luiz Fernando da Conceição,76153809286,stella70@example.org,711551.49,1970-01-25,542
Ana Júlia da Luz,60415379261,dnovaes@example.net,821454.81,2016-10-13,9390
Calebe Pinto,96054821776,pedro-henriquecampos@example.org,47755.85,1992-06-26,5166
Rebeca Martins,39265840170,isaac06@example.org,720999.29,1971-01-03,6868
Marcela Martins,06523871959,davi-lucasnunes@example.com,617022.33,2014-09-15,6838
Benício Ribeiro,14978256364,otaviolima@example.net,749916.61,1987-01-08,9568
Antônio Nunes,79402618511,gustavo39@example.net,853366.47,2006-11-13,3280
Stella Melo,75380296130,juliana46@example.org,800515.47,1995-05-19,4466
Davi Lucas Fernandes,82364715946,barrosdiego@example.org,950346.24,2002-07-04,5074
Joaquim da Rosa,56372491800,jribeiro@example.org,43403.67,2012-03-15,5670
Vinicius Souza,63940125725,vitor-hugo05@example.org,739104.13,2002-07-18,8123
Mirella Cunha,12473850941,xdas-neves@example.com,415725.45,2000-10-04,3601
Bryan Barros,09421856333,luanateixeira@example.net,203237.62,2012-02-19,2624
Pedro Henrique Porto,29837546000,eloahcunha@example.org,790640.92,1980-06-25,5854
Gustavo Barros,56748139066,luccacaldeira@example.org,255259.87,1992-08-06,4039
Samuel Castro,95624730829,maitenunes@example.org,397881.32,2007-06-07,336
Marcos Vinicius Nunes,09768243104,da-cruzana-julia@example.org,379021.17,2013-01-06,8089
Dra. Daniela Nunes,51307946216,miguelpereira@example.org,299775.84,2015-10-20,9071
Kevin Gonçalves,82349156060,joao-felipegoncalves@example.org,20688.81,2015-03-04,7107
Srta. Sofia Mendes,24730168526,giovanna30@example.org,643580.23,1973-12-06,4146
Kamilly da Rosa,19470523814,cnovaes@example.org,32312.99,1992-08-18,4115
Stella Gonçalves,73951428619,maria-fernanda12@example.net,754395.51,2014-03-16,1006
Clara Silveira,14260537970,peixotomilena@example.net,196379.86,1971-08-24,8585
Gustavo Alves,86950423756,nicole65@example.net,245018.19,2007-11-29,2511
Pedro Lucas Cardoso,25804196758,gomesyago@example.org,933332.01,1999-02-05,7851
Yasmin Jesus,78495623137,laisramos@example.org,483642.20,1975-07-12,9359
Milena Freitas,78150936203,isadorada-cunha@example.net,970161.94,1994-03-17,7574
Gustavo da Rosa,91548267309,da-costaclarice@example.org,23302.93,2010-08-11,3246
Dr. Luiz Gustavo Azevedo,81469750384,camposvalentina@example.com,562946.22,1993-04-03,5768
João Lucas Silveira,20456871390,calebe19@example.org,852876.46,2008-04-23,7117
Bruno Rocha,65371489010,gustavo-henrique06@example.com,709871.01,1982-10-20,6169
Dra. Beatriz Oliveira,93071854250,gabrielly46@example.org,673607.05,1987-08-09,6530
Isis Jesus,86794105276,gustavo-henriquecorreia@example.net,224819.87,1991-02-10,6861
Kamilly Cardoso,39470512634,omonteiro@example.org,127386.81,2011-11-18,3674
Maria Fernanda Gomes,95034186748,almeidaerick@example.org,231843.62,1975-11-29,8931
Mariane Santos,01328759423,qsilveira@example.net,539605.78,1984-08-07,4590
Luiz Felipe Ribeiro,74629053883,benjamin72@example.org,155523.46,2000-05-04,162
João Lucas Vieira,30674198204,ana-juliaferreira@example.com,653737.79,1984-10-11,4097
Renan Caldeira,68297135012,xmoraes@example.com,135698.52,1989-03-26,9852
Sra. Luana Barros,43981602560,melissamendes@example.org,604343.45,1999-10-17,856
Luiza Pires,56784321090,gomesraul@example.com,986137.66,1977-12-21,2212
Vitor Hugo da Conceição,63107452980,vianajoana@example.com,179028.27,2003-10-24,3445
Beatriz Teixeira,40829513698,thalesda-rocha@example.org,686166.82,1975-06-06,8998
Vitor Gabriel Pereira,32148765973,barrosjoana@example.org,468753.31,1970-02-09,9327
Beatriz Dias,91765834228,joao-pedro58@example.net,521981.53,2013-09-14,5988
Theo Carvalho,25930147680,levi31@example.org,868876.74,1992-08-26,2394
Stephany Melo,50681937475,luiz-fernandofarias@example.org,913543.25,2022-08-25,1674
Kaique Cardoso,38162579419,novaesjoana@example.net,449112.18,1971-10-26,1413
Caio Freitas,68750942310,correiasarah@example.com,142401.65,2000-09-02,300
Luiz Felipe Nascimento,93802764510,ferreiraana-luiza@example.org,755135.83,1997-03-04,4060
Nina Costela,68703219577,nda-mata@example.org,819062.30,2014-04-05,4824
Camila Correia,03219684505,da-costamaria@example.org,582710.93,1994-03-22,8133
Juliana Fernandes,72581069368,manuelarezende@example.org,547363.59,1973-04-03,3527
Helena Mendes,31869745264,wrocha@example.org,988231.48,1985-05-07,5105
Enzo Gabriel da Luz,80317256408,aragaoalexia@example.net,700595.36,1970-11-10,6487
Lucas da Conceição,07649235106,ana-sophia22@example.com,487202.47,1999-11-27,5210
Davi Luiz da Rosa,24053986133,jda-rocha@example.com,241497.98,1991-11-07,7849
Elisa Nunes,86907314231,viniciusribeiro@example.org,811335.93,2007-09-02,4764
Augusto da Rosa,41579032699,erick58@example.org,575131.41,1982-05-08,1719
João Guilherme Nunes,96784052102,carlos-eduardomoura@example.org,658325.04,1991-12-23,4571
Kaique Pereira,17345068226,qnogueira@example.net,419752.42,1970-02-02,4895
Eduardo Monteiro,35178904214,hda-luz@example.net,833787.56,1988-10-18,8091
Ryan Pinto,81672045967,almeidajoao-guilherme@example.com,415711.60,1974-06-15,8854
Lucas Gabriel da Rosa,74621305999,gustavocardoso@example.org,302307.92,2010-07-20,9892
Alana Vieira,06124985730,da-motadiego@example.com,666221.74,1987-09-22,6712
Eduardo Caldeira,30489715648,thomasporto@example.com,306797.11,1978-06-10,5288
Isabel Rodrigues,81672549337,joao-felipe77@example.org,472583.95,2002-09-30,3481
Dr. Bryan Nascimento,57910634234,ana-julia35@example.org,889217.23,2004-01-03,5618
João Felipe Moreira,87023149678,ppereira@example.net,395955.76,1999-10-08,9301
Maria Julia Azevedo,28135470690,cauada-mata@example.org,952312.88,1993-06-13,4653
Sra. Maria Luiza Moura,32056187426,vribeiro@example.net,778655.73,2011-12-04,7281
Sra. Ana Luiza Cavalcanti,73451908620,davi-luccarodrigues@example.org,618298.49,2016-09-14,8731
Bianca Cardoso,17045936206,joao-miguelsilveira@example.com,140866.30,2007-03-10,2012
Luigi Gonçalves,41589236700,daniel18@example.net,602058.43,2004-09-25,7090
Miguel Pereira,23791084550,alicia56@example.com,594928.01,1999-06-17,7888
João Guilherme Peixoto,84150672911,luigimoraes@example.org,547324.23,1989-06-26,9766
Rebeca Barbosa,32697580140,gda-paz@example.org,528063.81,2005-07-15,7452
Anthony Silveira,20435987674,isabelly20@example.com,437105.82,1987-07-08,729
Sr. Leonardo Campos,97234601570,mariane29@example.org,479030.10,1983-10-08,1688
Pietra Farias,29108365768,thalescampos@example.com,418760.78,2011-11-11,1239
Mirella Correia,81094237523,renan37@example.com,201909.85,2003-08-09,8439
Ana Vitória Moraes,54397621080,alexia45@example.net,493692.08,1989-06-20,3050
Sr. Miguel Silva,59807314666,carolinadas-neves@example.org,64978.06,1996-05-02,3611
Sr. Benício Gomes,69213458070,ana-juliamoura@example.net,466190.90,1983-11-03,1573
Sra. Alana Nogueira,76413980222,alice63@example.org,249257.20,1970-12-07,1083
Luigi da Costa,81790246520,castroana-luiza@example.org,507156.17,1988-07-19,7103
Beatriz Barros,85076239130,mcardoso@example.org,434594.46,2003-10-28,9625
Dra. Bárbara Freitas,54896712030,portoyago@example.com,407705.72,1988-01-19,3842
Luiz Felipe Monteiro,19683204589,halmeida@example.net,151189.57,2003-07-21,766
Vitória Rodrigues,87651490339,theo37@example.org,180598.55,2000-12-26,3893
Eduarda Pereira,82759603474,kfarias@example.net,532462.87,1994-02-09,255
Maria Alice Nogueira,19246875346,murilopereira@example.com,265298.33,2003-07-01,9049
Carlos Eduardo Alves,08246573144,mourayago@example.com,783904.09,1992-03-21,8048
Joaquim Oliveira,63710594839,otavionunes@example.com,561994.41,2002-01-05,2432
Sarah Rezende,81590647300,beniciocostela@example.com,82014.64,2014-05-09,8731
Davi Lucca Azevedo,63874190501,souzaluana@example.net,11239.35,2004-03-22,7173
Danilo Fernandes,56210873995,elima@example.com,706529.32,1995-02-07,3025
Emanuella Nogueira,90571423680,lais51@example.org,972287.66,1995-04-30,6926
Dra. Sophia Novaes,42576381928,luana54@example.com,735693.36,2009-10-31,3188
Sr. Miguel Viana,74136589093,lalmeida@example.org,146159.90,1980-05-15,2353
Miguel Lopes,16324570835,melissa80@example.org,677029.17,1984-08-19,5531
Lara Farias,75109263434,cmoreira@example.com,490947.03,1979-10-25,2403
Sr. Davi Lucca da Luz,68304295792,barbosaemanuella@example.net,157851.54,2011-03-03,2635
Maria Vitória Rezende,70519248341,dazevedo@example.net,211705.92,1997-08-25,9776
Clara Cavalcanti,09671583202,dda-costa@example.org,375572.86,2011-03-18,5246
Carlos Eduardo da Mata,81570294658,raquelcostela@example.com,775027.67,2020-08-10,4123
Julia da Cunha,21563894033,isaac07@example.org,848457.86,1980-04-23,7695
